unique_id,timestamp,tag,y_pred,target_date,runtime,model_version,model_note
b8cf13a0-217e-4084-b9af-53977520a9cb,1589102136.3732877,TOTAL,[165004.808],2019-08-14,000:00:00,0.1,supervised learing model for time-series
67b99482-536b-4629-a2df-aefc70516ae5,1589102137.002278,TOTAL,[365017.466],2019-11-05,000:00:00,0.1,supervised learing model for time-series
fb272265-0a71-4297-b5c0-08ec68e3d99f,1589102137.631289,TOTAL,[294260.335],2019-10-13,000:00:00,0.1,supervised learing model for time-series
eed8bd5e-683d-4580-bae1-9bd6fbfc40ee,1589102138.2622879,TOTAL,[327072.43],2019-11-01,000:00:00,0.1,supervised learing model for time-series
c0a44b72-e45a-4255-9eea-74ad3bf92636,1589102138.892848,TOTAL,[138987.068],2019-08-09,000:00:00,0.1,supervised learing model for time-series
78c387f0-75fa-4348-af57-7f601a053e38,1589102139.5329115,TOTAL,[290329.728],2019-10-14,000:00:00,0.1,supervised learing model for time-series
71e289b7-bc2e-4547-a85b-4019c79dc5bd,1589102140.1689587,TOTAL,[276082.282],2019-10-08,000:00:00,0.1,supervised learing model for time-series
c75cf087-dd9b-445d-b878-032e5117e3f9,1589102140.7969697,TOTAL,[343320.546],2019-11-03,000:00:00,0.1,supervised learing model for time-series
68a09c27-613a-434d-bdf7-a39b4556b162,1589102141.438219,TOTAL,[235593.098],2019-09-18,000:00:00,0.1,supervised learing model for time-series
425f7299-0009-4c8d-a6ac-b03ed2394def,1589102142.0672152,TOTAL,[251794.3102],2019-09-29,000:00:00,0.1,supervised learing model for time-series
c526950a-ecb7-41f4-99e2-57ffa49cf7d5,1589102142.6987307,TOTAL,[171611.963],2019-08-16,000:00:00,0.1,supervised learing model for time-series
318d318e-89ac-4f6c-acc0-1c313bf5de02,1589102143.3307645,TOTAL,[325262.593],2019-10-23,000:00:00,0.1,supervised learing model for time-series
dd1caaf7-dda1-4468-9bc8-6bef0588d3cc,1589102143.974737,TOTAL,[290329.728],2019-10-14,000:00:00,0.1,supervised learing model for time-series
b53cd08e-5590-48d9-be8e-112e35cc77b4,1589102144.6048899,TOTAL,[327072.43],2019-11-01,000:00:00,0.1,supervised learing model for time-series
44271980-9870-46be-9dba-55ab8f4ef014,1589102145.2588472,TOTAL,[228690.7983],2019-09-23,000:00:00,0.1,supervised learing model for time-series
66b9730c-150b-45bf-92de-3f541958b0a7,1589102145.8999245,TOTAL,[138730.841],2019-08-08,000:00:00,0.1,supervised learing model for time-series
c8600602-b8e0-43dc-8ee7-67ae3b177984,1589102146.5389254,TOTAL,[268506.983],2019-10-06,000:00:00,0.1,supervised learing model for time-series
33ba0703-abb4-416c-93ae-f7ed8c5cfe4a,1589102147.200896,TOTAL,[235593.098],2019-09-18,000:00:00,0.1,supervised learing model for time-series
eba66958-6b04-4353-bebe-3eafa9c77fcb,1589102147.8248982,TOTAL,[335137.795],2019-10-28,000:00:00,0.1,supervised learing model for time-series
0744c850-8c64-48c4-a044-8de20a8f2240,1589102148.4696293,TOTAL,[226599.184],2019-09-08,000:00:00,0.1,supervised learing model for time-series
32572177-6595-45f4-a689-3db1dca06d0b,1589102149.108658,TOTAL,[215752.1979],2019-09-21,000:00:00,0.1,supervised learing model for time-series
47551f75-154e-469d-a136-a4c83eafb6ec,1589102149.9416301,TOTAL,[204058.756],2019-08-31,000:00:00,0.1,supervised learing model for time-series
dee24a9a-693b-46cb-96d7-f5946ae45ee1,1589102150.8756676,TOTAL,[226599.184],2019-09-08,000:00:00,0.1,supervised learing model for time-series
dac7a27b-7d91-4346-ae69-5001228a1aff,1589102151.6866386,TOTAL,[182613.322],2019-08-19,000:00:00,0.1,supervised learing model for time-series
3a5d212b-c316-44b8-b9c0-1abf4a15673e,1589102152.4806497,TOTAL,[210077.288],2019-09-13,000:00:00,0.1,supervised learing model for time-series
572b0567-e669-4abd-a6b0-27b0d2b6a784,1589102153.4816465,TOTAL,[220892.0596],2019-09-20,000:00:00,0.1,supervised learing model for time-series
89b26f0f-103f-4097-b6e2-da63d3989ff4,1589102154.362681,TOTAL,[258995.463],2019-10-01,000:00:00,0.1,supervised learing model for time-series
357d20ba-c2bd-406c-9d13-9dc70f37b242,1589102155.0017414,TOTAL,[165004.808],2019-08-14,000:00:00,0.1,supervised learing model for time-series
574b5ba5-562e-40ad-885b-e7a13aeb3e5e,1589102155.628741,TOTAL,[343320.546],2019-11-03,000:00:00,0.1,supervised learing model for time-series
1ad85b3a-da23-4756-88b5-08922b738299,1589102156.56058,TOTAL,[188793.3697],2019-08-22,000:00:00,0.1,supervised learing model for time-series
63025a42-9435-4a0f-869e-1e0312ae5518,1589102157.4696174,TOTAL,[221467.923],2019-09-07,000:00:00,0.1,supervised learing model for time-series
c0abc3a3-91c1-4199-889a-8560fbe20efa,1589102158.349579,TOTAL,[219540.134],2019-09-15,000:00:00,0.1,supervised learing model for time-series
36156e09-74ba-4522-a9f7-328566cdb8bf,1589102159.2401004,TOTAL,[318195.771],2019-10-26,000:00:00,0.1,supervised learing model for time-series
fa936cae-1186-49a4-82b6-6b30c0bae892,1589102160.1451418,TOTAL,[261191.5692],2019-09-30,000:00:00,0.1,supervised learing model for time-series
0be3f5ab-02dc-451a-ab80-aa4f5aa3acff,1589102160.9461844,TOTAL,[217191.879],2019-09-06,000:00:00,0.1,supervised learing model for time-series
cf63a034-4a20-4351-b683-c7a59aae648e,1589102161.5787354,TOTAL,[304873.189],2019-10-15,000:00:00,0.1,supervised learing model for time-series
53bf2a64-48b4-46ea-bcc5-cd2564ca1e27,1589102162.2027688,TOTAL,[197627.4279],2019-08-29,000:00:00,0.1,supervised learing model for time-series
9412921f-67ce-42dc-9212-3800b45b5c83,1589102162.84574,TOTAL,[138730.841],2019-08-08,000:00:00,0.1,supervised learing model for time-series
b3b3c53d-c653-4c4e-8f65-3e10c078e875,1589102163.4997354,TOTAL,[188523.6571],2019-08-24,000:00:00,0.1,supervised learing model for time-series
93f848ec-a999-4d7c-8241-e8a9b8ea10ef,1589102164.1327698,TOTAL,[235593.098],2019-09-18,000:00:00,0.1,supervised learing model for time-series
97871b30-9ddc-4b67-a087-f2f4a16aa365,1589102164.7637749,TOTAL,[182613.322],2019-08-19,000:00:00,0.1,supervised learing model for time-series
9d799bcf-9951-4992-886a-bd0bde813d58,1589102165.4057689,TOTAL,[290329.728],2019-10-14,000:00:00,0.1,supervised learing model for time-series
2117988c-ed15-4f46-be2a-f0bb64860498,1589102166.0407681,TOTAL,[208054.976],2019-09-14,000:00:00,0.1,supervised learing model for time-series
e4756929-abae-404d-81b3-5540241a4b18,1589102166.6717694,TOTAL,[304873.189],2019-10-15,000:00:00,0.1,supervised learing model for time-series
ae154fb1-3e3c-42d6-a262-9b35269fd53f,1589102167.3017392,TOTAL,[279829.949],2019-10-11,000:00:00,0.1,supervised learing model for time-series
78358d67-6c5e-40e4-b50a-c4403fa2c0a2,1589102167.936735,TOTAL,[247925.798],2019-09-25,000:00:00,0.1,supervised learing model for time-series
f9f3ae65-adae-4a3e-acd0-34377bd2b0c2,1589102168.579736,TOTAL,[200344.178],2019-08-28,000:00:00,0.1,supervised learing model for time-series
6fed1af1-28de-4138-ba9d-01efa05f700d,1589102169.253735,TOTAL,[215752.1979],2019-09-21,000:00:00,0.1,supervised learing model for time-series
1e73641b-5c7b-4e13-8688-2d77c6eb9b34,1589102169.8847358,TOTAL,[247925.798],2019-09-25,000:00:00,0.1,supervised learing model for time-series
f06b1165-6cc5-497d-97d5-8e3cc29304d6,1589102170.5147414,TOTAL,[318195.771],2019-10-26,000:00:00,0.1,supervised learing model for time-series
1e43efe5-8604-44cb-9f00-9e915aa8c484,1589102171.183293,TOTAL,[285783.513],2019-10-12,000:00:00,0.1,supervised learing model for time-series
746fc1c0-1db0-4906-bf05-2a868957db47,1589102171.829294,TOTAL,[304873.189],2019-10-15,000:00:00,0.1,supervised learing model for time-series
c5af5950-38c7-49f7-a098-126a46c1acd6,1589102172.460355,TOTAL,[137218.144],2019-08-10,000:00:00,0.1,supervised learing model for time-series
3a6a3594-05b3-49b2-b07d-d82f18d1faa2,1589102173.0924146,TOTAL,[318195.771],2019-10-26,000:00:00,0.1,supervised learing model for time-series
b505530e-a8d9-4157-911b-75e38cff819d,1589102173.7494218,TOTAL,[243022.217],2019-09-26,000:00:00,0.1,supervised learing model for time-series
eff84bf6-3102-4f0f-bdb0-ad00e74715e0,1589102174.3844635,TOTAL,[149190.912],2019-08-13,000:00:00,0.1,supervised learing model for time-series
ec2e5393-ddd0-4903-a57d-033137772850,1589102175.0234728,TOTAL,[227701.525],2019-09-12,000:00:00,0.1,supervised learing model for time-series
4564d044-ce0e-4b26-8689-05a85c70492c,1589102175.6960106,TOTAL,[192953.8552],2019-08-21,000:00:00,0.1,supervised learing model for time-series
90ae4d26-339d-4881-860b-98c4ebcac10d,1589102176.3210127,TOTAL,[191901.0574],2019-08-20,000:00:00,0.1,supervised learing model for time-series
c79dc1e2-2e85-4d90-b26c-514f5a297258,1589102176.9525292,TOTAL,[198733.3194],2019-08-27,000:00:00,0.1,supervised learing model for time-series
7b0c755a-04e8-47d2-8f20-a83fc7de151c,1589102177.5984905,TOTAL,[255474.951],2019-10-04,000:00:00,0.1,supervised learing model for time-series
d244dc78-2cf6-4597-93c0-362fc2931af9,1589102178.228673,TOTAL,[285783.513],2019-10-12,000:00:00,0.1,supervised learing model for time-series
c9b242de-8885-4630-8793-4b1e48d905bf,1589102178.8566716,TOTAL,[337090.505],2019-10-29,000:00:00,0.1,supervised learing model for time-series
1fac8656-6759-4052-b649-fb5efeff3ae9,1589102179.4956715,TOTAL,[208054.976],2019-09-14,000:00:00,0.1,supervised learing model for time-series
61247e4d-e6d6-451b-92c0-05ef7a21fb71,1589102180.1237152,TOTAL,[193107.7017],2019-08-25,000:00:00,0.1,supervised learing model for time-series
5f46ae58-66a4-455a-ab37-a1b927356625,1589102180.752707,TOTAL,[165004.808],2019-08-14,000:00:00,0.1,supervised learing model for time-series
db0df5cc-21f9-4f0d-bdd9-5d72f70c60f5,1589102181.3896716,TOTAL,[206092.9599],2019-09-04,000:00:00,0.1,supervised learing model for time-series
a9c324af-aaa5-4178-9619-d11e26c452b8,1589102182.0347145,TOTAL,[230900.708],2019-09-11,000:00:00,0.1,supervised learing model for time-series
800a5a6f-4084-4abf-a0cc-1e5fa2558f3f,1589102182.6636717,TOTAL,[325175.014],2019-10-22,000:00:00,0.1,supervised learing model for time-series
aed565d4-852a-4952-9c07-5d380e58ec6c,1589102183.2887206,TOTAL,[138730.841],2019-08-08,000:00:00,0.1,supervised learing model for time-series
64e2286f-1353-49c5-a6ee-f04669c3b319,1589102183.9296992,TOTAL,[331585.166],2019-10-31,000:00:00,0.1,supervised learing model for time-series
c9e688c4-14ef-41ee-a906-89aedb5f451d,1589102184.559694,TOTAL,[192953.8552],2019-08-21,000:00:00,0.1,supervised learing model for time-series
2fd09cb9-8c91-4330-a4b6-ef50f06d08cf,1589102185.1922784,TOTAL,[285783.513],2019-10-12,000:00:00,0.1,supervised learing model for time-series
8cbf670d-ffb9-4723-b2e5-e17efd358838,1589102185.83132,TOTAL,[251352.508],2019-10-05,000:00:00,0.1,supervised learing model for time-series
0a24ba7e-d270-41bb-a812-c2a5e5fac9f6,1589102186.4783177,TOTAL,[229918.43],2019-09-10,000:00:00,0.1,supervised learing model for time-series
d7f402fa-4f68-4873-8ae5-60b73a677a68,1589102187.126352,TOTAL,[148306.752],2019-08-12,000:00:00,0.1,supervised learing model for time-series
b90df7dd-5fcf-423a-9c80-6ca611050958,1589102187.8913732,TOTAL,[206092.9599],2019-09-04,000:00:00,0.1,supervised learing model for time-series
7b09073d-0bec-4141-a4bc-ff360196cbd6,1589102188.5243928,TOTAL,[174566.547],2019-08-15,000:00:00,0.1,supervised learing model for time-series
4d6d1f65-8981-4096-952c-6edf8d8d6f5f,1589102189.162392,TOTAL,[335137.795],2019-10-28,000:00:00,0.1,supervised learing model for time-series
1f80c2dd-3cc2-447a-bc6b-12f998b7a9aa,1589102189.8714175,TOTAL,[141641.992],2019-08-07,000:00:00,0.1,supervised learing model for time-series
93e81d78-979e-4c06-b09a-3c006e326f04,1589102190.5554166,TOTAL,[328604.619],2019-10-24,000:00:00,0.1,supervised learing model for time-series
e39f2d42-f050-47c2-ad2b-9b4f64aaf351,1589102191.1774552,TOTAL,[304873.189],2019-10-15,000:00:00,0.1,supervised learing model for time-series
df8bdb10-24c7-4106-9644-27398a75b891,1589102191.8195345,TOTAL,[285783.513],2019-10-12,000:00:00,0.1,supervised learing model for time-series
9485aee3-b311-4d26-9099-c0e9174cfede,1589102192.4475005,TOTAL,[304476.579],2019-10-17,000:00:00,0.1,supervised learing model for time-series
a0f23194-3a24-4e81-ad8c-2e2ebf8d89b0,1589102193.0855436,TOTAL,[188523.6571],2019-08-24,000:00:00,0.1,supervised learing model for time-series
d7b9c7cb-5c89-43dc-a1c1-b7db3369b1ef,1589102193.7245076,TOTAL,[229918.43],2019-09-10,000:00:00,0.1,supervised learing model for time-series
9e7bcbaa-7110-400d-b6bc-d676fb1aed29,1589102194.3565004,TOTAL,[196919.7819],2019-08-30,000:00:00,0.1,supervised learing model for time-series
7bc2db3d-8fd6-44b0-b21d-58840aa7bd24,1589102194.9845357,TOTAL,[327072.43],2019-11-01,000:00:00,0.1,supervised learing model for time-series
2c5a62dc-31a1-4991-a5e1-c3ca8d8fb3c4,1589102195.6175232,TOTAL,[144562.269],2019-08-11,000:00:00,0.1,supervised learing model for time-series
adc43798-a410-41c1-9743-9ced55cd128e,1589102196.252499,TOTAL,[219508.079],2019-09-05,000:00:00,0.1,supervised learing model for time-series
8302d324-99d3-470a-bcee-3df05b1b4dad,1589102196.8825006,TOTAL,[260540.07],2019-10-02,000:00:00,0.1,supervised learing model for time-series
a59b637b-f008-4fff-8a84-db4133e3f681,1589102197.5105367,TOTAL,[191901.0574],2019-08-20,000:00:00,0.1,supervised learing model for time-series
48c34034-8656-4ba2-81e4-c13a982a36f3,1589102198.1365435,TOTAL,[207695.545],2019-09-03,000:00:00,0.1,supervised learing model for time-series
b7cd758b-b9f5-4389-b2e0-1e259b1d0c8c,1589102198.7664986,TOTAL,[177275.517],2019-08-18,000:00:00,0.1,supervised learing model for time-series
a84404ee-a989-490b-a0e1-dcb2937c1da8,1589102199.3995516,TOTAL,[318195.771],2019-10-26,000:00:00,0.1,supervised learing model for time-series
1cf6b159-7da9-48de-af60-242358cd80e8,1589102200.0275924,TOTAL,[200344.178],2019-08-28,000:00:00,0.1,supervised learing model for time-series
0e313e67-6b4b-403b-9834-d90b930d3836,1589102200.8415914,TOTAL,[325175.014],2019-10-22,000:00:00,0.1,supervised learing model for time-series
ff7e7d12-ae21-4af3-9f80-4a1b6e2fefc3,1589102201.537549,TOTAL,[165004.808],2019-08-14,000:00:00,0.1,supervised learing model for time-series
d11a4c4a-2cb1-449a-9407-ee5e538fafc7,1589102202.182548,TOTAL,[331585.166],2019-10-31,000:00:00,0.1,supervised learing model for time-series
d7150a86-629a-4035-a739-4f282af1655f,1589102202.8425913,TOTAL,[149190.912],2019-08-13,000:00:00,0.1,supervised learing model for time-series
9a8c8a1a-ed79-46a5-b5c9-f84c07004a44,1589102203.4886868,TOTAL,[304873.189],2019-10-15,000:00:00,0.1,supervised learing model for time-series
3ab5d327-6769-42f3-a64e-718798ec6988,1589102204.130291,TOTAL,[279829.949],2019-10-11,000:00:00,0.1,supervised learing model for time-series
14ac9c7b-6f40-41b6-b363-7057eb09bda9,1589102204.75664,TOTAL,[243022.217],2019-09-26,000:00:00,0.1,supervised learing model for time-series
34431771-19e5-48ac-98bb-2201e0873158,1589102205.4006667,TOTAL,[294260.335],2019-10-13,000:00:00,0.1,supervised learing model for time-series
081a8ed5-80eb-4df2-af49-f3698b9b3e53,1589102206.0456681,TOTAL,[227701.525],2019-09-12,000:00:00,0.1,supervised learing model for time-series
7a9c9d83-9fa6-4fa7-bd14-32287457dfc2,1589102206.693273,TOTAL,[220892.0596],2019-09-20,000:00:00,0.1,supervised learing model for time-series
125f3716-f297-4ac7-8b9c-61b3bce94f9e,1589102207.339304,TOTAL,[343320.546],2019-11-03,000:00:00,0.1,supervised learing model for time-series
f8a3ba80-9816-4bc6-a60a-afc7caff86a1,1589102207.9803157,TOTAL,[235593.098],2019-09-18,000:00:00,0.1,supervised learing model for time-series
d2b243e5-ce98-40b3-aa19-ee60fab09b23,1589102208.6103034,TOTAL,[279829.949],2019-10-11,000:00:00,0.1,supervised learing model for time-series
1f4a269f-f876-47e2-96c9-d3d77047c832,1589102209.2572746,TOTAL,[173397.42],2019-08-17,000:00:00,0.1,supervised learing model for time-series
bc6d6c25-878d-4455-97ba-a41f3d17149b,1589102209.8933156,TOTAL,[137218.144],2019-08-10,000:00:00,0.1,supervised learing model for time-series
10f5ac24-827f-41cf-b713-48af3ddc9fb7,1589102210.5243144,TOTAL,[365017.466],2019-11-05,000:00:00,0.1,supervised learing model for time-series
b0993627-d30f-4ce6-a6ef-6adc10ba9dd2,1589102211.1573918,TOTAL,[149190.912],2019-08-13,000:00:00,0.1,supervised learing model for time-series
99db053d-bf49-4bd9-8217-85a7df31e694,1589102211.7874293,TOTAL,[319613.777],2019-10-25,000:00:00,0.1,supervised learing model for time-series
b31db522-38e9-4602-a4e5-00512c45b673,1589102212.4264193,TOTAL,[192953.8552],2019-08-21,000:00:00,0.1,supervised learing model for time-series
4de16ee1-956d-4933-be18-217085fa302f,1589102213.0674686,TOTAL,[177275.517],2019-08-18,000:00:00,0.1,supervised learing model for time-series
dd7c0573-7914-495c-88a9-67899b996371,1589102213.694458,TOTAL,[198733.3194],2019-08-27,000:00:00,0.1,supervised learing model for time-series
be376521-c333-4076-9006-0dfb8941b1f8,1589102214.3314202,TOTAL,[137218.144],2019-08-10,000:00:00,0.1,supervised learing model for time-series
19bcd8d5-54d9-4ac3-ab6e-2fa0cb931f4e,1589102215.0455441,TOTAL,[366709.89],2019-11-06,000:00:00,0.1,supervised learing model for time-series
747c1a88-c8e2-42ee-b85e-d9ee0004d8a3,1589102215.9054992,TOTAL,[325262.593],2019-10-23,000:00:00,0.1,supervised learing model for time-series
f32603ec-77f5-494e-b709-7ee40ff035f8,1589102216.7565444,TOTAL,[165004.808],2019-08-14,000:00:00,0.1,supervised learing model for time-series
d0e6b35a-098e-40d3-bdf2-a5a9251066b9,1589102217.6185,TOTAL,[302759.979],2019-10-19,000:00:00,0.1,supervised learing model for time-series
3a1dbe72-6c4a-4779-8cc8-dc61bb7c715a,1589102218.5125396,TOTAL,[336562.928],2019-10-30,000:00:00,0.1,supervised learing model for time-series
c07c06fb-2111-4bb1-b023-3ba8cba1f3ea,1589102219.3835008,TOTAL,[220892.0596],2019-09-20,000:00:00,0.1,supervised learing model for time-series
d7cc73e3-14ac-4f78-9ef6-3ff4bc00dc53,1589102220.1015458,TOTAL,[196919.7819],2019-08-30,000:00:00,0.1,supervised learing model for time-series
ee3ddd85-51f2-475a-b200-a409c47477c5,1589102220.7435343,TOTAL,[141641.992],2019-08-07,000:00:00,0.1,supervised learing model for time-series
1b96e917-4b44-4c92-a9e4-a9da2b7a9621,1589102221.4315014,TOTAL,[210077.288],2019-09-13,000:00:00,0.1,supervised learing model for time-series
cefb39ca-28eb-4a9c-9eb3-1990b311740e,1589102222.309508,TOTAL,[200344.178],2019-08-28,000:00:00,0.1,supervised learing model for time-series
f6843d68-b154-4191-ac37-8b34c682c8ac,1589102223.222386,TOTAL,[255474.951],2019-10-04,000:00:00,0.1,supervised learing model for time-series
3bc892c2-5850-4a35-9f75-64ae7bc3480c,1589102224.1100664,TOTAL,[141641.992],2019-08-07,000:00:00,0.1,supervised learing model for time-series
bf5940f6-4418-40d2-8ecc-d78fd45591d5,1589102224.9640687,TOTAL,[305498.237],2019-10-16,000:00:00,0.1,supervised learing model for time-series
3bb213be-8292-4faa-944a-542bbef7f5e5,1589102225.9020948,TOTAL,[171611.963],2019-08-16,000:00:00,0.1,supervised learing model for time-series
d7e8fed7-be60-4e9e-9d73-244352273e1c,1589102226.6451373,TOTAL,[188523.6571],2019-08-24,000:00:00,0.1,supervised learing model for time-series
fa483d4c-fafe-4713-9a80-d621fc445bf6,1589102227.285134,TOTAL,[319613.777],2019-10-25,000:00:00,0.1,supervised learing model for time-series
bd7b2767-01f0-477b-b2d8-e66784ac2906,1589102227.917094,TOTAL,[148791.794],2019-08-02,000:00:00,0.1,supervised learing model for time-series
791b888b-4658-4d34-b864-b7fc3fee6e05,1589102228.561147,TOTAL,[343320.546],2019-11-03,000:00:00,0.1,supervised learing model for time-series
e938c209-34ea-421b-93c3-9987d448a007,1589102229.1941419,TOTAL,[207695.545],2019-09-03,000:00:00,0.1,supervised learing model for time-series
90eaf0b0-ed21-4513-a35d-79521fb19661,1589102229.8251772,TOTAL,[220892.0596],2019-09-20,000:00:00,0.1,supervised learing model for time-series
a54cdbc0-a143-4496-ba96-1fbf6c318dcd,1589102230.452236,TOTAL,[233909.032],2019-09-24,000:00:00,0.1,supervised learing model for time-series
f8be68f1-0693-484e-89a3-d184b49ca604,1589102231.1442018,TOTAL,[219540.134],2019-09-15,000:00:00,0.1,supervised learing model for time-series
0c18f2ea-31cb-4252-95fc-fa594da542e0,1589102231.7883031,TOTAL,[228690.7983],2019-09-23,000:00:00,0.1,supervised learing model for time-series
dc24e940-c48b-4683-a86a-b15350a0a74a,1589102232.4262996,TOTAL,[221467.923],2019-09-07,000:00:00,0.1,supervised learing model for time-series
78c613dc-b112-4a00-b61f-b56008bc33da,1589102233.0512934,TOTAL,[208054.976],2019-09-14,000:00:00,0.1,supervised learing model for time-series
8133d5ab-7a93-406b-aab8-ae4efff6f39d,1589102233.7622955,TOTAL,[304873.189],2019-10-15,000:00:00,0.1,supervised learing model for time-series
f9daeaea-0df0-4337-b40d-538b375d4278,1589102234.4158618,TOTAL,[173397.42],2019-08-17,000:00:00,0.1,supervised learing model for time-series
9201a041-f0e1-4625-9d74-d27b97ff4a95,1589102235.0598633,TOTAL,[335137.795],2019-10-28,000:00:00,0.1,supervised learing model for time-series
b06ab6d1-89fc-4bd8-9ac1-ca2d53b577c0,1589102235.6949668,TOTAL,[203825.116],2019-09-01,000:00:00,0.1,supervised learing model for time-series
10c9ca57-eff2-42f1-a7a0-d54a408ac2f8,1589102236.3300385,TOTAL,[247925.798],2019-09-25,000:00:00,0.1,supervised learing model for time-series
ce812444-f1d5-485e-b57b-ca97ea63a0e5,1589102236.9830508,TOTAL,[268506.983],2019-10-06,000:00:00,0.1,supervised learing model for time-series
0f3c6e44-1902-41c7-a206-047251bda9e1,1589102237.6470942,TOTAL,[193107.7017],2019-08-25,000:00:00,0.1,supervised learing model for time-series
5bf3c165-3311-47c9-99ae-346afd65b4bb,1589102238.2891648,TOTAL,[198733.3194],2019-08-27,000:00:00,0.1,supervised learing model for time-series
fb23a89e-3131-43d6-85cc-233be7a80d87,1589102238.9191937,TOTAL,[219540.134],2019-09-15,000:00:00,0.1,supervised learing model for time-series
4522f93e-8ed6-4ea9-9e7d-b64df705e5c0,1589102239.5571594,TOTAL,[260540.07],2019-10-02,000:00:00,0.1,supervised learing model for time-series
f3dccdd3-69d3-491d-bd5c-79f86d465e32,1589102240.181207,TOTAL,[140552.157],2019-08-01,000:00:00,0.1,supervised learing model for time-series
9d62ccfd-c71c-4e85-b1e5-985ce82d9c4f,1589102240.8221643,TOTAL,[336562.928],2019-10-30,000:00:00,0.1,supervised learing model for time-series
fe387c40-5ce6-44ba-9d12-78d8e8f9a4e3,1589102241.453163,TOTAL,[137218.144],2019-08-10,000:00:00,0.1,supervised learing model for time-series
42dc1c83-7cf1-478b-a0d2-6e7635563756,1589102242.0791173,TOTAL,[221467.923],2019-09-07,000:00:00,0.1,supervised learing model for time-series
